action_1_amount,action_1_player,action_1_street,action_1_type,action_2_amount,action_2_player,action_2_street,action_2_type,action_3_amount,action_3_player,action_3_street,action_3_type,action_4_amount,action_4_player,action_4_street,action_4_type,action_5_amount,action_5_player,action_5_street,action_5_type,action_6_amount,action_6_player,action_6_street,action_6_type,action_7_amount,action_7_player,action_7_street,action_7_type,action_8_amount,action_8_player,action_8_street,action_8_type,action_9_amount,action_9_player,action_9_street,action_9_type,community_cards,current_street,final_pot,final_stack,game_number,hand_name,hand_value,hole_cards,initial_seats,initial_stack,player_name,pot,round_count,street,win_rate,won_hand
10,xnatnqndrimzxvdrlknnen,preflop,call,10,keveivspaocbokxvrixlma,preflop,call,0,xnatnqndrimzxvdrlknnen,flop,call,990,keveivspaocbokxvrixlma,flop,raise,990,xnatnqndrimzxvdrlknnen,flop,call,,,,,,,,,,,,,,,,,"C3,S6,S8",river,2000,0,1,,,"ST,S3","[{'name': 'Player1', 'uuid': 'keveivspaocbokxvrixlma', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'xnatnqndrimzxvdrlknnen', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.7,0
1000,hfuhinohkaruvbhqnetgcz,preflop,raise,1000,fzjxcnriokwhqtyexslfvt,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,0,1,,,"H9,D8","[{'name': 'Player1', 'uuid': 'fzjxcnriokwhqtyexslfvt', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'hfuhinohkaruvbhqnetgcz', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,preflop,0.49,0
10,qgedlutuqhqujwjgpgdpbm,preflop,call,10,jombtjrpuhsvyvoiflutre,preflop,call,0,qgedlutuqhqujwjgpgdpbm,flop,call,0,jombtjrpuhsvyvoiflutre,flop,call,0,qgedlutuqhqujwjgpgdpbm,turn,call,0,jombtjrpuhsvyvoiflutre,turn,call,0,qgedlutuqhqujwjgpgdpbm,river,call,0,jombtjrpuhsvyvoiflutre,river,call,,,,,"H3,C2,S3,C4,H7",river,20,990,1,,,"C8,C5","[{'name': 'Player1', 'uuid': 'jombtjrpuhsvyvoiflutre', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'qgedlutuqhqujwjgpgdpbm', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.02,0
10,skkciaddubzzyekipnohpw,preflop,call,10,gkcmufnrygedofvugonzuh,preflop,call,0,skkciaddubzzyekipnohpw,flop,call,0,gkcmufnrygedofvugonzuh,flop,call,0,skkciaddubzzyekipnohpw,turn,call,0,gkcmufnrygedofvugonzuh,turn,call,0,skkciaddubzzyekipnohpw,river,call,0,gkcmufnrygedofvugonzuh,river,call,,,,,"D2,CA,D9,S8,S5",river,20,990,1,,,"D6,C3","[{'name': 'Player1', 'uuid': 'gkcmufnrygedofvugonzuh', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'skkciaddubzzyekipnohpw', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.0,0
10,ldwvqfbwsgsvdigplcikuq,preflop,call,10,nvluqgcltkidogyufxyrdt,preflop,call,990,ldwvqfbwsgsvdigplcikuq,flop,raise,990,nvluqgcltkidogyufxyrdt,flop,call,,,,,,,,,,,,,,,,,,,,,"S5,DJ,SQ",river,2000,0,1,,,"D5,H7","[{'name': 'Player1', 'uuid': 'nvluqgcltkidogyufxyrdt', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'ldwvqfbwsgsvdigplcikuq', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,flop,0.62,0
10,uxluuplttokbpatdpkzobk,preflop,call,10,gkhpbafvuvjarokqykvuuy,preflop,call,0,uxluuplttokbpatdpkzobk,flop,call,0,gkhpbafvuvjarokqykvuuy,flop,call,0,uxluuplttokbpatdpkzobk,turn,call,0,gkhpbafvuvjarokqykvuuy,turn,call,0,uxluuplttokbpatdpkzobk,river,call,0,gkhpbafvuvjarokqykvuuy,river,call,,,,,"HT,D9,S6,S9,D3",river,20,990,1,,,"S8,SJ","[{'name': 'Player1', 'uuid': 'gkhpbafvuvjarokqykvuuy', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'uxluuplttokbpatdpkzobk', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.21,0
10,uevrildvioscxxdpsahqyn,preflop,call,10,yihkiwufurdduhcfshtntn,preflop,call,0,uevrildvioscxxdpsahqyn,flop,call,990,yihkiwufurdduhcfshtntn,flop,raise,990,uevrildvioscxxdpsahqyn,flop,call,,,,,,,,,,,,,,,,,"D7,H2,DK",river,2000,2000,1,,,"S2,CQ","[{'name': 'Player1', 'uuid': 'yihkiwufurdduhcfshtntn', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'uevrildvioscxxdpsahqyn', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.7,1
10,xyvpqtpdmtymlajxkhuqsa,preflop,call,10,gpugrwcmfrrocqyaeuzupz,preflop,call,0,xyvpqtpdmtymlajxkhuqsa,flop,call,0,gpugrwcmfrrocqyaeuzupz,flop,call,990,xyvpqtpdmtymlajxkhuqsa,turn,raise,990,gpugrwcmfrrocqyaeuzupz,turn,call,,,,,,,,,,,,,"C4,DK,D6,D4",river,2000,0,1,,,"S9,S2","[{'name': 'Player1', 'uuid': 'gpugrwcmfrrocqyaeuzupz', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'xyvpqtpdmtymlajxkhuqsa', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.18,0
10,jzmctgwhlgqsmvnvyidwxi,preflop,call,10,qasmsfdtuwbrvfqaytsbqn,preflop,call,0,jzmctgwhlgqsmvnvyidwxi,flop,call,0,qasmsfdtuwbrvfqaytsbqn,flop,call,990,jzmctgwhlgqsmvnvyidwxi,turn,raise,990,qasmsfdtuwbrvfqaytsbqn,turn,call,,,,,,,,,,,,,"SQ,DA,H9,ST",river,2000,0,1,,,"S3,S8","[{'name': 'Player1', 'uuid': 'qasmsfdtuwbrvfqaytsbqn', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'jzmctgwhlgqsmvnvyidwxi', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.38,0
10,vmbrprkebcwscjfqhlhugu,preflop,call,10,uhgtbaybbrvofjxgicpxof,preflop,call,0,vmbrprkebcwscjfqhlhugu,flop,call,0,uhgtbaybbrvofjxgicpxof,flop,call,0,vmbrprkebcwscjfqhlhugu,turn,call,0,uhgtbaybbrvofjxgicpxof,turn,call,0,vmbrprkebcwscjfqhlhugu,river,call,0,uhgtbaybbrvofjxgicpxof,river,call,,,,,"S8,CK,H9,CT,C4",river,20,990,1,,,"H3,D6","[{'name': 'Player1', 'uuid': 'uhgtbaybbrvofjxgicpxof', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'vmbrprkebcwscjfqhlhugu', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.08,0
10,wyqpxiwvwcvzklwjqzwgpa,preflop,call,10,kyrffzffrvqlrajapzuoid,preflop,call,0,wyqpxiwvwcvzklwjqzwgpa,flop,call,0,kyrffzffrvqlrajapzuoid,flop,call,0,wyqpxiwvwcvzklwjqzwgpa,turn,call,0,kyrffzffrvqlrajapzuoid,turn,call,0,wyqpxiwvwcvzklwjqzwgpa,river,call,0,kyrffzffrvqlrajapzuoid,river,call,,,,,"CJ,HJ,D3,C7,DA",river,20,990,1,,,"C5,HK","[{'name': 'Player1', 'uuid': 'kyrffzffrvqlrajapzuoid', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'wyqpxiwvwcvzklwjqzwgpa', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.38,0
10,zjsakgdspkjtvyuaeyywcw,preflop,call,10,nemdvrdulzqvyzgxtghfev,preflop,call,0,zjsakgdspkjtvyuaeyywcw,flop,call,0,nemdvrdulzqvyzgxtghfev,flop,call,0,zjsakgdspkjtvyuaeyywcw,turn,call,0,nemdvrdulzqvyzgxtghfev,turn,call,0,zjsakgdspkjtvyuaeyywcw,river,call,990,nemdvrdulzqvyzgxtghfev,river,raise,990,zjsakgdspkjtvyuaeyywcw,river,call,"D2,C6,DT,S3,ST",river,2000,2000,1,,,"D6,C8","[{'name': 'Player1', 'uuid': 'nemdvrdulzqvyzgxtghfev', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'zjsakgdspkjtvyuaeyywcw', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.79,1
10,umksjyabxplmsyqiayqivm,preflop,call,1000,fxrjfxtmjwetjxghtmgwkw,preflop,raise,1000,umksjyabxplmsyqiayqivm,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,2000,1,,,"HA,D8","[{'name': 'Player1', 'uuid': 'fxrjfxtmjwetjxghtmgwkw', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'umksjyabxplmsyqiayqivm', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,preflop,0.72,1
10,ficpprtoakkrktynsoaivd,preflop,call,10,xvepmdkpecogrkdtsnslaz,preflop,call,0,ficpprtoakkrktynsoaivd,flop,call,0,xvepmdkpecogrkdtsnslaz,flop,call,0,ficpprtoakkrktynsoaivd,turn,call,0,xvepmdkpecogrkdtsnslaz,turn,call,0,ficpprtoakkrktynsoaivd,river,call,0,xvepmdkpecogrkdtsnslaz,river,call,,,,,"H9,HK,D8,S2,H6",river,20,1010,1,,,"S6,C7","[{'name': 'Player1', 'uuid': 'xvepmdkpecogrkdtsnslaz', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'ficpprtoakkrktynsoaivd', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.54,1
10,wcenerekbinrcuytyhpkhj,preflop,call,10,enotlftjkkxuwzwojtzejc,preflop,call,0,wcenerekbinrcuytyhpkhj,flop,call,990,enotlftjkkxuwzwojtzejc,flop,raise,990,wcenerekbinrcuytyhpkhj,flop,call,,,,,,,,,,,,,,,,,"D9,DA,D5",river,2000,2000,1,,,"CK,CA","[{'name': 'Player1', 'uuid': 'enotlftjkkxuwzwojtzejc', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'wcenerekbinrcuytyhpkhj', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.76,1
10,cgqlhcnfuusyuccvaxcdcz,preflop,call,10,pfyuyurmbejgjisphfpqdu,preflop,call,990,cgqlhcnfuusyuccvaxcdcz,flop,raise,990,pfyuyurmbejgjisphfpqdu,flop,call,,,,,,,,,,,,,,,,,,,,,"CQ,HJ,HT",river,2000,0,1,,,"C5,S7","[{'name': 'Player1', 'uuid': 'pfyuyurmbejgjisphfpqdu', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'cgqlhcnfuusyuccvaxcdcz', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,flop,0.19,0
10,lyhgsplnrrrwheqbjsdjvj,preflop,call,10,ytcjfpllbzumtowxuporfy,preflop,call,0,lyhgsplnrrrwheqbjsdjvj,flop,call,990,ytcjfpllbzumtowxuporfy,flop,raise,990,lyhgsplnrrrwheqbjsdjvj,flop,call,,,,,,,,,,,,,,,,,"CA,S9,D8",river,2000,2000,1,,,"C3,C9","[{'name': 'Player1', 'uuid': 'ytcjfpllbzumtowxuporfy', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'lyhgsplnrrrwheqbjsdjvj', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.74,1
1000,bznucrgqikmyjniagsirey,preflop,raise,1000,xoxcikcsxmwyulwpdjieus,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,0,1,,,"DT,H8","[{'name': 'Player1', 'uuid': 'xoxcikcsxmwyulwpdjieus', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'bznucrgqikmyjniagsirey', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,preflop,0.56,0
10,wbhivurkqklonjwcaolsyx,preflop,call,10,swhslaiekifnskmvdeuvla,preflop,call,0,wbhivurkqklonjwcaolsyx,flop,call,0,swhslaiekifnskmvdeuvla,flop,call,0,wbhivurkqklonjwcaolsyx,turn,call,0,swhslaiekifnskmvdeuvla,turn,call,0,wbhivurkqklonjwcaolsyx,river,call,0,swhslaiekifnskmvdeuvla,river,call,,,,,"HQ,SA,H2,D9,ST",river,20,990,1,,,"SJ,H6","[{'name': 'Player1', 'uuid': 'swhslaiekifnskmvdeuvla', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'wbhivurkqklonjwcaolsyx', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.27,0
10,pdqhgzpcrzpyprcevufmaf,preflop,call,10,pstkncivemhbnhizurmnie,preflop,call,0,pdqhgzpcrzpyprcevufmaf,flop,call,0,pstkncivemhbnhizurmnie,flop,call,0,pdqhgzpcrzpyprcevufmaf,turn,call,0,pstkncivemhbnhizurmnie,turn,call,0,pdqhgzpcrzpyprcevufmaf,river,call,0,pstkncivemhbnhizurmnie,river,call,,,,,"HK,CQ,HA,S4,C3",river,20,990,1,,,"DT,C6","[{'name': 'Player1', 'uuid': 'pstkncivemhbnhizurmnie', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'pdqhgzpcrzpyprcevufmaf', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.27,0
10,yloykdvypqtrkcuomecojb,preflop,call,10,aojvfvyznvttvroaovpjkz,preflop,call,990,yloykdvypqtrkcuomecojb,flop,raise,-1,aojvfvyznvttvroaovpjkz,flop,raise,,,,,,,,,,,,,,,,,,,,,"C9,C2,CK",flop,1010,990,1,,,"CJ,H9","[{'name': 'Player1', 'uuid': 'aojvfvyznvttvroaovpjkz', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'yloykdvypqtrkcuomecojb', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,flop,0.71,0
10,pxxenzzasnzvrsjrlvzztc,preflop,call,10,nzqfdpuipbnqfoxlhydeab,preflop,call,0,pxxenzzasnzvrsjrlvzztc,flop,call,0,nzqfdpuipbnqfoxlhydeab,flop,call,990,pxxenzzasnzvrsjrlvzztc,turn,raise,990,nzqfdpuipbnqfoxlhydeab,turn,call,,,,,,,,,,,,,"D2,DT,H9,DQ",river,2000,0,1,,,"D9,C5","[{'name': 'Player1', 'uuid': 'nzqfdpuipbnqfoxlhydeab', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'pxxenzzasnzvrsjrlvzztc', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.58,0
10,eymebtroayzmptzkmsjqii,preflop,call,10,btnmkfxqbttiocklzphmyy,preflop,call,0,eymebtroayzmptzkmsjqii,flop,call,0,btnmkfxqbttiocklzphmyy,flop,call,990,eymebtroayzmptzkmsjqii,turn,raise,990,btnmkfxqbttiocklzphmyy,turn,call,,,,,,,,,,,,,"D3,S6,H9,C8",river,2000,0,1,,,"HQ,C4","[{'name': 'Player1', 'uuid': 'btnmkfxqbttiocklzphmyy', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'eymebtroayzmptzkmsjqii', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.21,0
10,nrikisyyywndgfxwlqqcaw,preflop,call,10,fvlwjcphsuqkqrgzfxukxa,preflop,call,0,nrikisyyywndgfxwlqqcaw,flop,call,0,fvlwjcphsuqkqrgzfxukxa,flop,call,990,nrikisyyywndgfxwlqqcaw,turn,raise,990,fvlwjcphsuqkqrgzfxukxa,turn,call,,,,,,,,,,,,,"HJ,S2,DT,CQ",river,2000,0,1,,,"C3,S8","[{'name': 'Player1', 'uuid': 'fvlwjcphsuqkqrgzfxukxa', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'nrikisyyywndgfxwlqqcaw', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.29,0
10,zmsorgwrmsfynayltruvgt,preflop,call,10,ltuatozvzzjzxkuytnptsm,preflop,call,0,zmsorgwrmsfynayltruvgt,flop,call,0,ltuatozvzzjzxkuytnptsm,flop,call,0,zmsorgwrmsfynayltruvgt,turn,call,990,ltuatozvzzjzxkuytnptsm,turn,raise,990,zmsorgwrmsfynayltruvgt,turn,call,,,,,,,,,"C8,HA,CA,HK",river,2000,2000,1,,,"D2,CK","[{'name': 'Player1', 'uuid': 'ltuatozvzzjzxkuytnptsm', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'zmsorgwrmsfynayltruvgt', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,turn,0.86,1
10,pcubjyijwezypbqusjjmkg,preflop,call,10,mtwjfqzzkknqdcximvjeoo,preflop,call,0,pcubjyijwezypbqusjjmkg,flop,call,0,mtwjfqzzkknqdcximvjeoo,flop,call,0,pcubjyijwezypbqusjjmkg,turn,call,990,mtwjfqzzkknqdcximvjeoo,turn,raise,990,pcubjyijwezypbqusjjmkg,turn,call,,,,,,,,,"S3,S7,D3,H5",river,2000,0,1,,,"H9,H7","[{'name': 'Player1', 'uuid': 'mtwjfqzzkknqdcximvjeoo', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'pcubjyijwezypbqusjjmkg', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,turn,0.72,0
10,vqqjggqaojmwrlgscnrzrh,preflop,call,10,rtregfmnpjxahlnlaywmfw,preflop,call,0,vqqjggqaojmwrlgscnrzrh,flop,call,0,rtregfmnpjxahlnlaywmfw,flop,call,0,vqqjggqaojmwrlgscnrzrh,turn,call,0,rtregfmnpjxahlnlaywmfw,turn,call,0,vqqjggqaojmwrlgscnrzrh,river,call,0,rtregfmnpjxahlnlaywmfw,river,call,,,,,"SK,H8,CQ,SJ,S6",river,20,1010,1,,,"H7,C6","[{'name': 'Player1', 'uuid': 'rtregfmnpjxahlnlaywmfw', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'vqqjggqaojmwrlgscnrzrh', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.43,1
10,dhrlicngvsrnatxiviujmw,preflop,call,10,mqxjfsqoyrykjkjpdelrsd,preflop,call,0,dhrlicngvsrnatxiviujmw,flop,call,0,mqxjfsqoyrykjkjpdelrsd,flop,call,0,dhrlicngvsrnatxiviujmw,turn,call,0,mqxjfsqoyrykjkjpdelrsd,turn,call,0,dhrlicngvsrnatxiviujmw,river,call,0,mqxjfsqoyrykjkjpdelrsd,river,call,,,,,"HK,S6,HT,CA,H6",river,20,1010,1,,,"ST,C2","[{'name': 'Player1', 'uuid': 'mqxjfsqoyrykjkjpdelrsd', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'dhrlicngvsrnatxiviujmw', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.58,1
10,qqrfevmfasxhqpfinqqscr,preflop,call,10,smepbkzbcbwjjbuonnzfpy,preflop,call,0,qqrfevmfasxhqpfinqqscr,flop,call,0,smepbkzbcbwjjbuonnzfpy,flop,call,0,qqrfevmfasxhqpfinqqscr,turn,call,0,smepbkzbcbwjjbuonnzfpy,turn,call,0,qqrfevmfasxhqpfinqqscr,river,call,0,smepbkzbcbwjjbuonnzfpy,river,call,,,,,"CQ,D4,D5,DA,S9",river,20,1010,1,,,"H8,DJ","[{'name': 'Player1', 'uuid': 'smepbkzbcbwjjbuonnzfpy', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'qqrfevmfasxhqpfinqqscr', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.25,1
10,uemhinutduraexjkiaboov,preflop,call,10,cmtosbxarnkapxogxjlriw,preflop,call,0,uemhinutduraexjkiaboov,flop,call,990,cmtosbxarnkapxogxjlriw,flop,raise,-1,uemhinutduraexjkiaboov,flop,raise,,,,,,,,,,,,,,,,,"CK,C8,D6",flop,1010,1010,1,,,"HK,D4","[{'name': 'Player1', 'uuid': 'cmtosbxarnkapxogxjlriw', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'uemhinutduraexjkiaboov', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.77,1
10,auvftruxmagshdivmuwgxf,preflop,call,10,msefdwektmhbbwazrvobjy,preflop,call,0,auvftruxmagshdivmuwgxf,flop,call,0,msefdwektmhbbwazrvobjy,flop,call,0,auvftruxmagshdivmuwgxf,turn,call,0,msefdwektmhbbwazrvobjy,turn,call,0,auvftruxmagshdivmuwgxf,river,call,0,msefdwektmhbbwazrvobjy,river,call,,,,,"S2,S7,ST,SQ,D9",river,20,1010,1,,,"C5,C7","[{'name': 'Player1', 'uuid': 'msefdwektmhbbwazrvobjy', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'auvftruxmagshdivmuwgxf', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.3,1
10,oxwaaezqoulmzfduaqmvip,preflop,call,10,qjyndyktwfybzebmmsmngf,preflop,call,0,oxwaaezqoulmzfduaqmvip,flop,call,0,qjyndyktwfybzebmmsmngf,flop,call,990,oxwaaezqoulmzfduaqmvip,turn,raise,990,qjyndyktwfybzebmmsmngf,turn,call,,,,,,,,,,,,,"ST,S5,C6,S9",river,2000,0,1,,,"C2,H9","[{'name': 'Player1', 'uuid': 'qjyndyktwfybzebmmsmngf', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'oxwaaezqoulmzfduaqmvip', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.62,0
10,mxmcvjalpfvvlmpqnbpnik,preflop,call,10,wkkezaowxgwdivndpzilqv,preflop,call,0,mxmcvjalpfvvlmpqnbpnik,flop,call,0,wkkezaowxgwdivndpzilqv,flop,call,0,mxmcvjalpfvvlmpqnbpnik,turn,call,0,wkkezaowxgwdivndpzilqv,turn,call,0,mxmcvjalpfvvlmpqnbpnik,river,call,0,wkkezaowxgwdivndpzilqv,river,call,,,,,"ST,C7,D4,D9,CT",river,20,1010,1,,,"S7,C3","[{'name': 'Player1', 'uuid': 'wkkezaowxgwdivndpzilqv', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'mxmcvjalpfvvlmpqnbpnik', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.68,1
10,hyblobeqswzedplraqanof,preflop,call,10,czkdtphnneaokhbspysvis,preflop,call,0,hyblobeqswzedplraqanof,flop,call,0,czkdtphnneaokhbspysvis,flop,call,0,hyblobeqswzedplraqanof,turn,call,0,czkdtphnneaokhbspysvis,turn,call,990,hyblobeqswzedplraqanof,river,raise,-1,czkdtphnneaokhbspysvis,river,raise,,,,,"CJ,DT,C4,D8,D6",river,1010,990,1,,,"C6,S8","[{'name': 'Player1', 'uuid': 'czkdtphnneaokhbspysvis', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'hyblobeqswzedplraqanof', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,river,0.9,0
10,jfcklofhsncrsbysxpaqkn,preflop,call,10,qwrwcqfipakmclgjfonrbn,preflop,call,0,jfcklofhsncrsbysxpaqkn,flop,call,0,qwrwcqfipakmclgjfonrbn,flop,call,0,jfcklofhsncrsbysxpaqkn,turn,call,0,qwrwcqfipakmclgjfonrbn,turn,call,0,jfcklofhsncrsbysxpaqkn,river,call,0,qwrwcqfipakmclgjfonrbn,river,call,,,,,"C3,D7,D5,HA,C5",river,20,1010,1,,,"HQ,D8","[{'name': 'Player1', 'uuid': 'qwrwcqfipakmclgjfonrbn', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'jfcklofhsncrsbysxpaqkn', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.35,1
10,eiwuqumqkhflbzzgwzylgf,preflop,call,10,nyvpbagomcwsmvgpjrkkzr,preflop,call,0,eiwuqumqkhflbzzgwzylgf,flop,call,0,nyvpbagomcwsmvgpjrkkzr,flop,call,0,eiwuqumqkhflbzzgwzylgf,turn,call,0,nyvpbagomcwsmvgpjrkkzr,turn,call,0,eiwuqumqkhflbzzgwzylgf,river,call,0,nyvpbagomcwsmvgpjrkkzr,river,call,,,,,"D8,H6,D4,D9,D7",river,20,990,1,,,"C3,S7","[{'name': 'Player1', 'uuid': 'nyvpbagomcwsmvgpjrkkzr', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'eiwuqumqkhflbzzgwzylgf', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.23,0
10,ojhhodmpjmolrsbfpdxogl,preflop,call,10,xqplmtzgswkiahfudrepev,preflop,call,990,ojhhodmpjmolrsbfpdxogl,flop,raise,990,xqplmtzgswkiahfudrepev,flop,call,,,,,,,,,,,,,,,,,,,,,"H7,C6,HJ",river,2000,0,1,,,"DK,HT","[{'name': 'Player1', 'uuid': 'xqplmtzgswkiahfudrepev', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'ojhhodmpjmolrsbfpdxogl', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,flop,0.43,0
10,magxgdyhdodliuvbgtbsls,preflop,call,10,aniehpdojpeuxpaxjttdod,preflop,call,0,magxgdyhdodliuvbgtbsls,flop,call,0,aniehpdojpeuxpaxjttdod,flop,call,0,magxgdyhdodliuvbgtbsls,turn,call,0,aniehpdojpeuxpaxjttdod,turn,call,0,magxgdyhdodliuvbgtbsls,river,call,0,aniehpdojpeuxpaxjttdod,river,call,,,,,"CQ,D8,S3,S8,HA",river,20,1010,1,,,"C3,S7","[{'name': 'Player1', 'uuid': 'aniehpdojpeuxpaxjttdod', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'magxgdyhdodliuvbgtbsls', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.52,1
10,vnzdjrlcnsjdinhcfxlmch,preflop,call,1000,opznozqnxpewqdcfkmgmjj,preflop,raise,1000,vnzdjrlcnsjdinhcfxlmch,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,0,1,,,"DJ,CA","[{'name': 'Player1', 'uuid': 'opznozqnxpewqdcfkmgmjj', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'vnzdjrlcnsjdinhcfxlmch', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,preflop,0.76,0
10,nzmfbpmmivhniyvmptibca,preflop,call,10,azftjmkblleusoqoegyvie,preflop,call,0,nzmfbpmmivhniyvmptibca,flop,call,990,azftjmkblleusoqoegyvie,flop,raise,990,nzmfbpmmivhniyvmptibca,flop,call,,,,,,,,,,,,,,,,,"HT,DK,C2",river,2000,2000,1,,,"ST,S5","[{'name': 'Player1', 'uuid': 'azftjmkblleusoqoegyvie', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'nzmfbpmmivhniyvmptibca', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.73,1
